City,Gender,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,is_senior,has_partner,has_dependents,is_paperless_billing,payment_method_auto,is_month_to_month,contract_term,contract_months,has_phone_service,has_multiple_lines,has_internet_service,has_dsl,has_fiber_optic,offers_online_security,offers_online_backup,offers_device_protection,offers_tech_support,offers_streaming_tv,offers_streaming_movies,service_count,internet_only_customer,all_services_with_internet,high_value_customer,tenure_bucket,avg_charge_per_month,charge_ratio,avg_monthly_charge_delta
Millville,Male,48,26.3,1245.05,0,72,2111,0,1,1,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,25-48,25.938541666666666,47.340304182509506,0.361458333333335
Mineral,Female,50,106.8,5347.95,0,59,5746,1,0,0,1,0,0,1,12,1,1,1,0,1,0,1,0,1,1,1,7,0,1,1,49+,106.959,50.074438202247194,-0.15900000000000603
Montague,Female,7,64.95,493.65,0,37,4615,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,5,0,1,1,7-12,70.52142857142857,7.600461893764433,-5.571428571428569
Montgomery Creek,Female,63,19.35,1263.85,0,23,4566,0,1,1,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,20.06111111111111,65.31524547803616,-0.7111111111111086
Mount Shasta,Male,17,21.1,385.55,0,78,2842,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13-24,22.679411764705883,18.27251184834123,-1.5794117647058812
Oak Run,Male,4,18.85,84.2,0,63,5279,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,21.05,4.4668435013262595,-2.1999999999999993
Old Station,Female,62,26.0,1638.7,0,46,4535,0,0,1,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,26.43064516129032,63.026923076923076,-0.4306451612903217
Paskenta,Female,2,70.35,120.25,0,39,4917,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0-6,60.125,1.7093105899076049,10.224999999999994
Paynes Creek,Male,48,96.9,4473.45,0,38,2613,0,1,0,1,1,0,2,24,1,1,1,0,1,1,1,1,0,1,0,7,0,1,0,25-48,93.19687499999999,46.16563467492259,3.703125000000014
Platina,Male,27,19.55,520.55,0,44,4430,0,1,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,19.27962962962963,26.626598465473144,0.27037037037037237
Red Bluff,Female,70,80.4,5717.85,0,28,6367,0,1,0,1,1,0,2,24,1,0,1,1,0,0,1,1,1,1,1,7,0,1,1,49+,81.68357142857144,71.11753731343283,-1.2835714285714346
Scott Bar,Male,46,94.65,4312.5,0,79,4120,0,1,0,1,0,0,1,12,1,1,1,0,1,0,1,1,0,1,0,6,0,1,0,25-48,93.75,45.562599049128366,0.9000000000000057
Shingletown,Male,69,95.75,6511.25,0,74,5561,0,1,1,0,1,0,1,12,1,1,1,0,1,0,1,1,0,1,0,6,0,1,1,49+,94.3659420289855,68.00261096605745,1.3840579710144993
Tehama,Male,65,19.55,1218.65,0,76,4309,0,0,0,1,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49+,18.74846153846154,62.33503836317136,0.8015384615384598
Trinity Center,Male,72,104.1,7447.7,0,54,5092,1,1,1,1,1,0,2,24,1,0,1,0,1,1,0,1,1,1,1,7,0,1,1,49+,103.44027777777778,71.54370797310278,0.6597222222222143
Weaverville,Male,17,20.1,279.5,0,51,2185,0,0,0,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13-24,16.441176470588236,13.905472636815919,3.658823529411766
Weed,Male,51,111.55,5720.35,0,35,4053,0,1,0,1,0,0,1,12,1,1,1,0,1,1,0,1,1,1,1,8,0,1,0,49+,112.16372549019609,51.28059166293143,-0.6137254901960887
Whitmore,Male,51,60.5,3121.45,0,75,4994,0,1,0,0,1,0,2,24,1,0,1,1,0,1,1,0,1,0,0,5,0,1,1,49+,61.20490196078431,51.59421487603306,-0.7049019607843121
Yreka,Female,72,90.95,6468.6,0,54,6091,0,1,0,1,1,0,2,24,1,1,1,1,0,1,1,1,1,1,1,9,0,1,1,49+,89.84166666666667,71.12259483232546,1.1083333333333343
Blairsden Graeagle,Male,34,19.7,675.6,0,73,4136,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,19.870588235294118,34.29441624365482,-0.17058823529411882
Cedarville,Male,67,50.95,3521.7,0,77,6395,0,1,0,1,1,0,2,24,0,0,1,1,0,1,1,0,1,0,1,5,1,1,1,49+,52.56268656716418,69.1207065750736,-1.6126865671641752
Chilcoot,Female,49,20.05,923.1,0,72,5579,0,1,0,1,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,18.838775510204083,46.03990024937656,1.2112244897959172
Clio,Male,53,19.4,1110.35,0,73,4497,0,1,1,1,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49+,20.95,57.23453608247423,-1.5500000000000007
Coleville,Male,27,59.45,1611.65,0,23,4818,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,5,0,1,1,25-48,59.69074074074074,27.109335576114383,-0.24074074074074048
Doyle,Male,69,81.5,5553.25,0,45,5286,0,0,0,1,1,0,2,24,1,1,1,1,0,1,1,1,1,0,1,8,0,1,1,49+,80.48188405797102,68.13803680981596,1.0181159420289845
Eagleville,Female,2,29.05,44.75,0,22,4998,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,2,1,0,1,0-6,22.375,1.540447504302926,6.675000000000001
Herlong,Female,46,70.6,3231.05,0,52,5433,0,1,0,0,0,0,1,12,1,0,1,1,0,1,1,0,1,0,1,6,0,1,1,25-48,70.24021739130436,45.76558073654392,0.35978260869563883
Janesville,Female,54,97.2,5129.45,0,55,4971,0,0,0,1,1,0,2,24,1,1,1,0,1,0,1,0,0,1,1,6,0,1,1,49+,94.9898148148148,52.77211934156378,2.210185185185196
Litchfield,Male,20,59.2,1191.2,0,58,5924,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,5,0,1,1,13-24,59.56,20.12162162162162,-0.35999999999999943
Loyalton,Male,11,75.9,866.4,0,70,4278,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,3,0,0,0,7-12,78.76363636363637,11.415019762845848,-2.8636363636363598
Madeline,Female,30,90.05,2627.2,0,39,3792,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,5,0,1,0,25-48,87.57333333333332,29.174902831760132,2.4766666666666737
Markleeville,Male,68,70.95,4741.45,0,43,5036,0,1,0,0,1,0,2,24,1,0,1,1,0,1,1,1,0,0,1,6,0,1,1,49+,69.72720588235293,66.82804792107117,1.2227941176470694
Milford,Male,38,102.6,4009.2,0,40,5469,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,7,0,1,1,25-48,105.50526315789473,39.07602339181287,-2.905263157894737
Calpine,Female,1,43.8,43.8,0,31,4633,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0-6,43.8,1.0,0.0
Sierra City,Male,63,59.0,3707.6,0,20,5639,0,1,0,0,0,0,2,24,0,0,1,1,0,1,1,1,0,1,1,6,1,1,1,49+,58.85079365079365,62.840677966101694,0.14920634920635223
Sierraville,Female,3,69.95,220.45,0,67,2754,0,0,0,1,0,0,1,12,1,0,1,1,0,0,0,1,0,1,1,5,0,1,0,0-6,73.48333333333333,3.1515368120085774,-3.5333333333333314
Standish,Female,48,24.35,1133.7,0,70,4200,0,0,0,0,1,0,1,12,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,25-48,23.618750000000002,46.558521560574945,0.7312499999999993
Susanville,Male,66,29.45,1983.15,0,55,5112,0,0,0,0,1,0,1,12,0,0,1,1,0,0,0,0,1,0,0,2,1,0,1,49+,30.047727272727276,67.33955857385399,-0.5977272727272762
Termo,Female,68,84.4,5746.75,0,34,5045,0,1,1,1,1,0,2,24,1,1,1,0,1,0,1,1,0,0,0,5,0,1,1,49+,84.51102941176471,68.08945497630332,-0.11102941176470438
Tulelake,Female,7,20.65,134.05,0,70,3575,0,1,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7-12,19.150000000000002,6.491525423728815,1.4999999999999964
Wendel,Male,72,87.1,6230.1,0,76,5993,0,1,0,1,1,0,2,24,1,1,1,1,0,1,1,1,1,1,1,9,0,1,1,49+,86.52916666666667,71.5281285878301,0.5708333333333258
Westwood,Female,29,19.85,573.05,0,59,2712,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,19.760344827586206,28.86901763224181,0.08965517241379573
Carnelian Bay,Male,37,90.35,3419.3,0,76,3347,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,5,0,1,0,25-48,92.41351351351352,37.84504703929165,-2.063513513513527
Kings Beach,Female,59,65.5,3801.3,0,35,5631,0,1,0,0,0,0,1,12,1,1,1,1,0,1,1,0,1,0,0,6,0,1,1,49+,64.42881355932204,58.0351145038168,1.0711864406779625
Olympic Valley,Male,60,80.95,4859.1,0,71,6214,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,4,0,0,1,49+,80.985,60.02594193946881,-0.03499999999999659
Tahoe Vista,Female,27,56.15,1439.35,0,69,3056,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,4,0,0,0,25-48,53.30925925925926,25.6340160284951,2.840740740740742
Los Angeles,Male,17,34.4,592.75,0,45,4207,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,3,1,0,0,13-24,34.86764705882353,17.23110465116279,-0.4676470588235304
Los Angeles,Male,58,20.75,1185.95,0,20,4927,0,1,0,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,20.44741379310345,57.154216867469884,0.30258620689654947
Los Angeles,Male,1,18.8,18.8,0,51,5160,0,1,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,18.8,1.0,0.0
Los Angeles,Female,53,90.8,4921.2,0,20,5249,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,6,0,1,1,49+,92.85283018867923,54.198237885462554,-2.0528301886792377
Los Angeles,Male,35,25.6,901.25,0,56,2980,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,25-48,25.75,35.205078125,-0.14999999999999858
Los Angeles,Male,68,70.8,4859.95,0,61,5540,0,1,0,0,1,0,2,24,1,1,1,1,0,0,1,0,1,0,1,6,0,1,1,49+,71.46985294117647,68.6433615819209,-0.6698529411764724
Los Angeles,Male,47,25.4,1139.2,0,33,3159,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,25-48,24.238297872340425,44.85039370078741,1.1617021276595736
Los Angeles,Female,65,108.8,7082.45,0,64,5225,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,7,0,1,1,49+,108.96076923076923,65.09604779411765,-0.16076923076923322
Los Angeles,Female,9,76.85,663.55,0,38,4834,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,1,7-12,73.72777777777777,8.634352635003253,3.12222222222222
Los Angeles,Female,8,20.25,174.65,0,37,2653,0,0,0,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7-12,21.83125,8.624691358024691,-1.5812500000000007
Los Angeles,Male,14,24.8,321.7,0,22,4527,0,0,0,1,1,0,1,12,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,13-24,22.978571428571428,12.971774193548386,1.821428571428573
Los Angeles,Female,45,115.65,5125.5,0,75,3974,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,9,0,1,0,25-48,113.9,44.31906614785992,1.75
Los Angeles,Female,8,74.6,548.9,0,57,2142,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,7-12,68.6125,7.357908847184987,5.987499999999997
Los Angeles,Male,66,103.15,7031.3,0,80,4663,0,1,1,1,1,0,1,12,1,0,1,0,1,1,1,1,0,1,1,7,0,1,1,49+,106.53484848484848,68.16577799321377,-3.384848484848476
Los Angeles,Male,72,72.1,5016.65,0,42,4658,0,1,0,0,1,0,2,24,1,1,1,1,0,1,1,1,1,0,0,7,0,1,1,49+,69.67569444444445,69.57905686546464,2.4243055555555486
Los Angeles,Female,23,25.1,611.45,0,67,2267,0,1,1,0,0,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,13-24,26.584782608695654,24.360557768924302,-1.484782608695653
Los Angeles,Female,4,80.15,319.85,0,62,2841,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,4,0,0,0,0-6,79.9625,3.990642545227698,0.1875
Los Angeles,Male,6,25.4,153.3,0,52,2882,0,1,1,0,0,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0-6,25.55,6.035433070866143,-0.15000000000000213
Los Angeles,Female,67,105.4,7035.6,0,64,5703,1,1,0,1,1,0,1,12,1,1,1,0,1,1,1,1,1,0,1,8,0,1,1,49+,105.0089552238806,66.75142314990512,0.3910447761194007
Los Angeles,Male,7,45.75,344.2,0,57,3779,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,7-12,49.17142857142857,7.523497267759563,-3.421428571428571
Los Angeles,Male,56,24.45,1431.65,0,78,5623,0,1,0,1,0,0,1,12,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,25.56517857142857,58.55419222903886,-1.1151785714285722
Los Angeles,Female,72,25.0,1849.2,0,35,6126,0,1,0,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,25.683333333333334,73.968,-0.6833333333333336
Los Angeles,Male,72,85.25,6083.1,0,52,6275,0,1,0,1,0,0,2,24,1,1,1,1,0,1,1,1,0,1,1,8,0,1,1,49+,84.48750000000001,71.35601173020528,0.7624999999999886
Los Angeles,Male,23,19.6,426.65,0,35,4617,0,1,1,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13-24,18.55,21.76785714285714,1.0500000000000007
Los Angeles,Female,35,50.15,1655.35,0,74,5879,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,1,25-48,47.29571428571428,33.00797607178465,2.854285714285716
Los Angeles,Male,27,70.55,1943.9,0,65,2534,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,25-48,71.9962962962963,27.553508150248053,-1.4462962962962962
Los Angeles,Male,12,26.4,314.95,0,65,3277,0,1,0,0,0,0,1,12,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7-12,26.245833333333334,11.929924242424242,0.154166666666665
Los Angeles,Female,40,20.15,804.85,0,64,3915,0,0,0,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,20.12125,39.94292803970224,0.02874999999999872
Los Angeles,Male,7,58.85,465.7,0,76,3332,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,6,1,1,0,7-12,66.52857142857142,7.913338997451147,-7.6785714285714235
Los Angeles,Male,70,97.55,6669.05,0,49,4551,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,6,0,1,1,49+,95.27214285714285,68.36545361353153,2.277857142857144
Los Angeles,Male,60,19.65,1161.75,0,50,6315,0,1,1,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,19.3625,59.12213740458016,0.28749999999999787
Los Angeles,Male,39,25.25,947.75,0,21,4259,0,1,0,1,1,0,1,12,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,25-48,24.30128205128205,37.53465346534654,0.9487179487179489
Los Angeles,Male,72,114.45,8375.05,0,53,6274,0,1,0,0,1,0,2,24,1,1,1,0,1,1,1,1,1,1,1,9,0,1,1,49+,116.32013888888888,73.17649628658802,-1.8701388888888744
Los Angeles,Male,54,70.7,3770.0,0,77,5276,0,1,0,1,0,0,1,12,1,1,1,1,0,0,1,0,1,1,0,6,0,1,1,49+,69.81481481481481,53.32390381895332,0.8851851851851933
Los Angeles,Female,63,75.55,4707.85,0,64,4626,0,1,0,0,1,0,2,24,1,0,1,1,0,1,1,1,1,1,0,7,0,1,1,49+,74.72777777777779,62.314361350099276,0.8222222222222086
Los Angeles,Male,71,84.8,6152.4,0,43,5952,0,1,1,1,0,0,2,24,1,1,1,0,1,0,1,0,1,0,0,5,0,1,1,49+,86.65352112676055,72.55188679245283,-1.8535211267605547
Los Angeles,Female,42,20.65,958.1,0,49,5956,0,0,0,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25-48,22.811904761904763,46.39709443099274,-2.161904761904765
Los Angeles,Male,47,20.45,943.0,0,72,4342,0,0,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,20.06382978723404,46.11246943765281,0.38617021276595764
Los Angeles,Male,11,35.65,425.1,0,61,4986,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,3,1,0,1,7-12,38.64545454545455,11.924263674614307,-2.9954545454545496
Los Angeles,Female,55,90.45,5044.8,0,42,5140,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,6,0,1,1,49+,91.72363636363637,55.77446102819237,-1.2736363636363706
Los Angeles,Male,69,97.65,6743.55,0,20,5709,0,0,0,1,1,0,2,24,1,1,1,0,1,0,1,1,1,1,0,7,0,1,1,49+,97.73260869565217,69.05837173579108,-0.08260869565216922
Los Angeles,Female,3,73.85,196.4,0,74,2868,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0-6,65.46666666666667,2.659444820582262,8.383333333333326
Los Angeles,Male,30,69.1,2093.9,0,75,3415,1,0,0,1,1,0,2,24,1,1,1,1,0,0,0,1,1,1,0,6,0,1,0,25-48,69.79666666666667,30.302460202604923,-0.6966666666666725
Los Angeles,Female,5,82.75,417.75,0,36,5269,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,5,0,1,1,0-6,83.55,5.04833836858006,-0.7999999999999972
West Hollywood,Female,71,24.4,1725.4,0,56,4412,0,1,0,1,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,49+,24.301408450704226,70.71311475409837,0.0985915492957723
Los Angeles,Female,29,55.25,1620.2,0,55,5481,0,0,0,1,0,0,1,12,1,1,1,1,0,0,1,0,0,0,0,4,0,0,1,25-48,55.86896551724138,29.324886877828057,-0.6189655172413779
Los Angeles,Male,52,61.35,3169.55,0,49,4729,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,5,0,1,1,49+,60.95288461538462,51.66340668296659,0.39711538461538254
Bell,Male,68,76.75,5233.25,0,33,5395,0,0,0,0,1,0,1,12,1,1,1,1,0,1,1,1,0,0,1,7,0,1,1,49+,76.9595588235294,68.185667752443,-0.2095588235294059
Beverly Hills,Female,46,19.4,967.85,0,47,2320,0,1,1,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25-48,21.04021739130435,49.889175257731964,-1.6402173913043505
Beverly Hills,Male,8,54.75,438.05,0,53,5317,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,3,0,0,1,7-12,54.75625,8.000913242009133,-0.006250000000001421
Beverly Hills,Male,72,19.7,1421.9,0,36,6436,0,1,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,19.748611111111114,72.17766497461929,-0.04861111111111427
Compton,Female,17,19.9,323.15,0,70,2093,0,0,0,0,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13-24,19.008823529411764,16.238693467336685,0.8911764705882348
Compton,Male,3,107.95,318.6,0,70,5653,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,7,0,1,1,0-6,106.2,2.9513663733209823,1.75
Compton,Female,2,83.8,163.7,0,53,2885,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0-6,81.85,1.9534606205250595,1.9500000000000028
Culver City,Female,51,56.4,2928.5,0,62,4380,0,0,0,1,1,0,1,12,0,0,1,1,0,0,1,1,0,1,1,5,1,1,0,49+,57.42156862745098,51.92375886524823,-1.021568627450982
Downey,Female,6,20.1,100.35,0,42,5874,0,1,1,0,0,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,16.724999999999998,4.992537313432835,3.3750000000000036
Downey,Female,3,94.9,273.2,0,58,2330,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,0,0-6,91.06666666666666,2.8788198103266596,3.833333333333343
Downey,Female,17,94.2,1608.15,0,54,4425,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,5,0,1,0,13-24,94.59705882352942,17.071656050955415,-0.3970588235294201
El Segundo,Male,30,49.9,1441.95,0,45,3712,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,25-48,48.065000000000005,28.89679358717435,1.8349999999999937
Gardena,Male,31,71.05,2168.15,0,37,4443,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,6,0,1,0,25-48,69.94032258064516,30.51583391977481,1.1096774193548384
Gardena,Female,45,81.65,3618.7,0,41,5937,0,0,0,0,1,0,2,24,1,0,1,1,0,1,0,1,1,1,1,7,0,1,1,25-48,80.41555555555556,44.31965707287201,1.2344444444444491
Gardena,Male,64,89.45,5692.65,0,67,5519,0,1,0,0,1,0,1,12,1,1,1,0,1,1,1,1,0,0,0,6,0,1,1,49+,88.94765625,63.64058133035215,0.5023437500000085
Huntington Park,Male,61,99.0,5969.3,0,20,5177,1,1,1,0,0,0,1,12,1,1,1,0,1,0,1,0,0,1,1,6,0,1,1,49+,97.85737704918033,60.295959595959594,1.1426229508196712
Lawndale,Male,1,19.05,19.05,0,59,5279,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0-6,19.05,1.0,0.0
Malibu,Male,72,114.45,8100.55,0,32,4700,0,1,1,0,1,0,2,24,1,1,1,0,1,1,1,1,1,1,1,9,0,1,1,49+,112.50763888888889,70.77806902577545,1.9423611111111114
Manhattan Beach,Female,7,44.25,313.45,0,58,5014,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,7-12,44.778571428571425,7.083615819209039,-0.5285714285714249
Maywood,Female,66,90.55,6130.95,0,38,4958,0,1,0,1,1,0,1,12,1,1,1,0,1,0,1,1,1,0,0,6,0,1,1,49+,92.89318181818182,67.7078961899503,-2.3431818181818187
Palos Verdes Peninsula,Male,40,20.4,745.3,0,72,5918,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25-48,18.6325,36.53431372549019,1.7674999999999983
Rancho Palos Verdes,Male,16,71.4,1212.1,0,39,3360,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,6,0,1,0,13-24,75.75625,16.976190476190474,-4.356249999999989
Redondo Beach,Male,67,24.85,1583.5,0,51,4833,0,1,0,0,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,23.634328358208954,63.72233400402414,1.2156716417910474
South Gate,Female,41,104.45,4162.05,0,65,2719,0,1,0,1,1,0,1,12,1,0,1,0,1,1,1,1,0,1,1,7,0,1,0,25-48,101.51341463414634,39.847295356629964,2.9365853658536594
Topanga,Female,56,19.8,1119.9,0,59,4681,0,1,1,1,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,19.998214285714287,56.56060606060606,-0.19821428571428612
Venice,Female,72,116.45,8013.55,0,20,5567,0,0,0,1,1,0,2,24,1,1,1,0,1,1,1,1,1,1,1,9,0,1,1,49+,111.29930555555556,68.81537140403607,5.15069444444444
Playa Del Rey,Female,54,20.05,1102.4,0,40,4212,0,1,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49+,20.414814814814818,54.98254364089776,-0.36481481481481737
Inglewood,Male,52,110.75,5832.0,0,46,4993,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,8,0,1,1,49+,112.15384615384616,52.659142212189614,-1.4038461538461604
Inglewood,Female,50,89.7,4304.5,0,45,5306,0,0,0,1,1,0,2,24,1,0,1,0,1,0,0,1,1,0,1,5,0,1,1,49+,86.09,47.98773690078038,3.6099999999999994
Inglewood,Male,27,48.7,1421.75,0,30,3560,0,1,0,0,1,0,1,12,1,0,1,1,0,1,0,0,0,0,0,3,0,0,0,25-48,52.657407407407405,29.194045174537987,-3.957407407407402
Inglewood,Female,72,96.6,6827.5,0,78,5153,1,1,0,1,1,0,2,24,1,1,1,0,1,1,1,1,1,0,0,7,0,1,1,49+,94.82638888888889,70.67805383022775,1.7736111111111086
Santa Monica,Male,62,74.3,4698.05,0,77,5974,0,0,0,1,1,0,1,12,1,0,1,1,0,1,1,0,0,1,1,6,0,1,1,49+,75.775,63.23082099596232,-1.4750000000000085
Santa Monica,Female,12,54.3,654.5,0,63,3854,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,4,0,0,0,7-12,54.541666666666664,12.05340699815838,-0.24166666666666714
Santa Monica,Female,44,74.85,3268.05,0,71,3253,1,0,0,0,1,0,1,12,1,0,1,1,0,0,0,1,1,1,1,6,0,1,0,25-48,74.27386363636364,43.66132264529059,0.5761363636363512
Santa Monica,Male,54,79.95,4362.05,0,48,4387,0,1,1,1,1,0,2,24,1,0,1,0,1,0,1,0,1,0,0,4,0,0,0,49+,80.77870370370371,54.55972482801751,-0.8287037037037095
Santa Monica,Female,68,20.05,1386.9,0,63,5740,0,0,0,0,1,0,2,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49+,20.39558823529412,69.17206982543641,-0.34558823529411953
Torrance,Male,20,19.4,415.4,0,32,4958,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13-24,20.77,21.41237113402062,-1.370000000000001
Torrance,Male,50,54.9,2614.1,0,41,4322,0,1,0,0,1,0,1,12,1,1,1,1,0,0,0,1,0,0,0,4,0,0,0,49+,52.282,47.61566484517304,2.618000000000002
Torrance,Male,58,24.45,1513.6,0,38,6490,0,0,0,1,1,0,2,24,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,49+,26.096551724137928,61.90593047034765,-1.6465517241379288
Torrance,Male,35,89.65,3161.6,0,34,2622,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,5,0,1,0,25-48,90.33142857142857,35.26603457891801,-0.6814285714285688
Torrance,Female,2,45.4,80.95,0,45,4964,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0-6,40.475,1.7830396475770927,4.924999999999997
Whittier,Male,63,75.7,4676.7,0,62,5113,0,1,0,0,0,0,2,24,1,1,1,1,0,1,0,1,1,0,1,7,0,1,1,49+,74.23333333333333,61.77939233817701,1.4666666666666686
Whittier,Female,58,110.65,6526.65,0,55,4761,0,1,0,1,1,0,1,12,1,1,1,0,1,1,1,1,0,1,1,8,0,1,1,49+,112.52844827586206,58.98463624039764,-1.8784482758620555
